ggml_opencl: selected platform: 'QUALCOMM Snapdragon(TM)'

ggml_opencl: device: 'QUALCOMM Adreno(TM) 830 (OpenCL 3.0 Adreno(TM) 830)'
ggml_opencl: OpenCL driver: OpenCL 3.0 QUALCOMM build: 0800.40.1 Compiler E031.47.18.36
ggml_opencl: vector subgroup broadcast support: true
ggml_opencl: device FP16 support: true
ggml_opencl: mem base addr align: 128
ggml_opencl: max mem alloc size: 1024 MB
ggml_opencl: device max image buffer size (pixels): 134217728
ggml_opencl: device max workgroup size: 1024
ggml_opencl: SVM coarse grain buffer support: true
ggml_opencl: SVM fine grain buffer support: true
ggml_opencl: SVM fine grain system support: false
ggml_opencl: SVM atomics support: true
ggml_opencl: flattening quantized weights representation as struct of arrays (GGML_OPENCL_SOA_Q)
ggml_opencl: using kernels optimized for Adreno (GGML_OPENCL_USE_ADRENO_KERNELS)
ggml_opencl: loading OpenCL kernels..................................................................................................
ggml_opencl: default device: 'QUALCOMM Adreno(TM) 830 (OpenCL 3.0 Adreno(TM) 830)'
ggml-hex: Loading driver libcdsprpc.so
ggml-hex: Hexagon backend (experimental) : allocating new registry : ndev 1
ggml-hex: Hexagon Arch version v79
ggml-hex: allocating new session: HTP0
ggml-hex: new session: HTP0 : session-id 0 domain-id 3 uri file:///libggml-htp-v79.so?htp_iface_skel_handle_invoke&_modver=1.0&_dom=cdsp&_session=0 handle 0xb400007ab51b2e10
"backend_name","op_name","op_params","test_mode","supported","error_message","backend_reg_name"
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=64,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=64,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=64,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=64,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=64,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=128,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=256,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=128,n_used=8,b=0,m=768,n=512,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=1,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=4,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=8,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=32,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=64,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=128,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q6_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=iq2_xs,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=256,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=512,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f32,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=512,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=512,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=f16,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=512,k=2048,o=1,mul=0","perf","0","not supported",""
"OpenCL","MUL_MAT_ID","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=512,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=512,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=512,k=2048","perf","1","",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q8_0,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=512,k=2048,o=1,mul=0","perf","1","",""
"OpenCL","MUL_MAT_ID","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=512,k=2048","perf","0","not supported",""
"OpenCL","MUL_MAT_ID_FUSION","type_a=q4_K,type_b=f32,n_mats=32,n_used=4,b=0,m=1792,n=512,k=2048,o=1,mul=0","Killed 
